0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
1105	1341	72	2	29	150	175	24	32	3	3	23	7	7	120	38	38	28	20	13	9	3	41	33	43	45	86
1179	1402	72	3	30	128	123	25	27	3	3	22	8	7	94	31	31	26	21	14	9	3	26	35	45	48	74
1407	1619	72	3	37	111	90	32	24	3	3	26	10	10	87	31	31	27	26	17	11	4	19	43	55	58	76
830	1251	72	2	26	77	43	22	17	2	2	17	7	7	67	24	24	21	18	12	8	3	8	30	39	41	48
763	1059	72	2	20	76	47	16	16	1	1	13	5	5	65	22	22	19	14	9	6	2	9	24	30	32	41
1034	1331	72	2	29	134	145	24	28	3	3	22	7	7	108	35	35	27	20	13	9	3	32	33	42	45	77
1537	1597	72	3	37	126	104	32	28	3	3	26	9	9	96	34	34	28	26	16	11	4	24	42	54	57	80
1062	1187	72	2	24	99	56	20	21	2	2	17	6	6	73	27	27	22	17	11	7	3	13	28	36	38	50
1486	1494	72	3	33	119	104	28	26	3	3	23	8	8	92	29	31	26	23	15	10	4	23	38	49	52	75
1416	1521	72	3	34	112	90	29	25	3	3	24	8	8	90	31	31	26	24	15	10	4	19	39	50	53	72
1363	1211	73	2	25	136	114	21	29	2	2	18	6	6	92	31	31	24	17	11	8	3	29	29	37	39	68
1555	1740	73	3	41	125	85	36	27	4	4	28	10	10	90	34	34	29	29	18	12	4	19	47	60	63	82
1135	1241	73	2	26	126	108	22	26	2	2	19	6	6	92	32	32	24	18	11	8	3	26	30	38	40	66
1298	1456	73	3	32	115	116	27	25	3	3	23	8	8	94	31	31	26	22	15	10	3	24	37	48	50	74
1043	1278	73	2	27	93	57	22	20	2	2	18	7	7	72	26	26	22	19	12	8	3	11	31	40	42	53
1049	1182	73	2	24	111	95	20	23	2	2	17	5	5	84	29	29	23	17	11	7	3	20	28	35	38	58
1022	1217	73	2	26	122	85	21	26	2	2	17	6	6	83	31	31	23	18	11	8	3	22	29	37	39	62
885	1091	73	2	21	85	62	17	18	1	1	14	5	5	69	23	23	19	15	10	6	2	13	25	31	33	46
1157	1399	73	3	31	119	109	26	26	3	3	23	7	7	97	33	33	26	22	14	9	3	24	35	45	48	72
1296	1487	73	3	33	141	151	28	31	3	3	25	8	8	109	35	35	28	23	15	10	3	36	38	49	52	88
1094	1156	73	2	23	124	101	19	26	2	2	16	5	5	87	30	30	23	16	10	7	3	25	27	34	36	61
1330	1426	73	3	31	169	157	27	35	3	3	23	8	8	111	38	38	27	22	14	10	3	44	36	46	49	93
1141	1305	73	2	28	123	96	23	26	2	2	20	6	6	87	32	32	25	19	13	8	3	21	32	41	43	64
1170	1325	73	3	29	104	64	24	23	2	2	19	6	6	78	29	29	23	20	13	9	3	14	33	42	44	59
1453	1494	73	3	33	108	92	28	24	3	3	23	8	8	88	30	30	25	23	15	10	4	20	38	49	52	72
1128	1204	73	2	24	102	80	20	22	2	2	17	5	5	78	27	27	22	17	12	7	3	16	28	36	39	54
1151	1238	73	2	26	141	129	21	30	2	2	19	6	6	98	33	33	25	18	12	8	3	32	30	38	40	72
747	1091	73	2	22	100	76	18	21	2	2	16	5	5	79	28	28	21	15	9	7	2	18	25	32	33	51
1160	1154	73	2	23	132	114	19	28	2	2	17	5	5	94	33	32	24	16	10	7	3	28	27	34	36	64
1189	1254	73	2	26	132	111	22	28	2	2	19	6	6	93	32	32	24	18	12	8	3	27	30	39	41	68
1193	1447	74	3	31	87	43	27	19	2	3	21	9	8	69	26	26	23	22	15	10	3	8	37	47	50	57
1167	1250	74	2	26	153	148	22	32	2	2	20	5	5	107	35	35	26	18	12	8	3	35	30	38	41	75
1304	1368	74	3	30	108	86	25	24	2	2	21	7	7	86	29	30	24	21	13	9	3	18	34	44	46	65
1095	1229	74	2	25	115	101	21	24	2	2	18	6	6	87	31	31	23	18	12	8	3	23	29	37	40	62
1442	1546	74	3	35	136	140	30	30	3	3	26	8	8	108	37	37	28	25	16	11	4	32	40	51	54	87
1004	1279	74	2	27	80	36	23	18	2	2	19	7	7	70	25	25	22	19	12	8	3	8	31	40	42	50
1165	1535	74	3	34	114	109	29	25	3	3	25	8	8	95	31	31	27	24	16	10	4	22	40	51	54	76
1005	1035	74	2	20	106	77	16	22	1	1	14	4	4	76	28	27	20	14	9	6	2	19	23	29	31	49
951	1169	74	2	24	136	110	20	29	2	2	18	5	5	91	32	33	25	17	11	7	2	27	27	35	37	64
1070	1286	74	2	27	110	76	23	23	2	2	19	6	6	80	29	29	23	19	12	8	3	17	31	40	42	59
1029	1177	74	2	24	119	125	20	25	2	2	18	4	6	97	32	32	24	17	11	7	3	25	28	35	37	62
1187	1217	74	2	25	113	105	21	24	2	2	18	6	6	89	30	30	23	17	11	8	3	22	29	37	39	61
827	1033	74	2	19	76	47	16	16	1	1	13	5	5	64	22	22	18	14	9	6	2	10	23	29	31	40
1241	1182	74	2	24	150	136	20	31	2	2	18	6	5	102	35	35	25	17	11	7	3	36	28	35	38	73
1395	1306	74	2	28	107	84	24	24	2	2	19	7	7	83	30	30	24	20	12	9	3	20	32	41	43	64
1212	1340	74	3	29	126	125	24	27	3	3	21	7	7	97	33	32	26	20	13	9	3	26	33	42	45	71
1129	1344	74	3	28	126	114	24	27	3	2	21	6	6	92	32	31	25	20	14	9	3	23	33	42	45	68
1426	1416	74	3	31	101	72	27	22	3	3	22	7	7	85	30	30	25	22	14	10	3	15	36	46	48	63
1209	1508	74	3	34	113	88	29	25	3	3	23	8	8	86	31	31	25	24	15	10	4	19	39	50	53	72
1329	1414	74	3	31	114	95	26	25	3	3	22	8	7	89	32	32	26	22	14	9	3	21	36	46	48	69
967	1135	74	2	23	124	92	19	26	2	2	16	5	5	81	30	29	23	16	11	7	2	23	26	33	35	58
1025	1053	74	2	20	120	96	16	25	2	2	15	4	4	85	30	30	23	14	9	6	2	22	23	30	32	53
1333	1508	74	3	33	114	96	28	25	3	3	22	9	9	85	30	30	24	23	16	10	4	22	39	50	53	74
1358	1385	75	3	31	136	109	26	29	3	3	22	7	7	96	34	34	26	21	13	9	3	26	35	44	47	73
957	1124	75	2	22	110	92	18	23	2	2	15	5	5	80	28	28	21	15	10	7	3	21	26	33	35	56
1401	1539	75	3	35	119	112	30	26	3	3	25	8	8	97	33	33	26	24	15	11	4	24	40	51	54	78
1327	1370	75	3	30	121	76	25	27	3	2	21	7	7	82	32	31	25	21	13	9	3	18	34	44	46	65
988	1267	75	2	27	117	106	22	25	2	2	19	6	6	91	30	30	24	19	12	8	3	23	31	39	42	65
1619	1774	75	4	42	135	131	36	30	4	4	30	10	10	108	36	35	30	29	19	13	4	28	48	61	65	93
1342	1349	75	3	29	113	103	25	25	2	2	20	7	7	89	31	31	24	20	13	9	3	25	33	43	45	70
1068	1450	75	3	32	102	53	27	22	3	3	22	8	8	76	29	29	25	23	15	10	3	11	37	47	50	61
975	1235	75	2	25	88	59	21	18	2	2	17	6	6	73	26	25	21	18	12	8	3	11	30	38	40	51
1061	1457	75	3	32	96	65	28	21	3	3	23	8	8	81	29	29	24	23	15	10	3	13	37	48	50	63
1359	1373	75	2	30	108	64	26	24	2	2	20	7	8	79	30	30	25	21	13	9	3	16	34	44	46	62
1236	1234	75	3	25	95	77	21	20	2	2	17	6	6	75	26	26	21	17	12	8	3	15	29	37	40	55
1172	1307	75	3	27	136	122	23	29	2	2	19	7	7	93	32	32	24	19	13	8	3	30	32	41	43	73
988	1245	75	2	26	81	44	22	18	2	2	18	7	7	70	25	25	21	18	12	8	3	9	30	38	41	49
1071	1349	75	3	29	118	95	25	25	2	2	21	7	7	89	31	31	25	20	13	9	3	20	33	43	45	66
1326	1425	75	3	31	106	77	27	23	3	3	22	8	7	85	30	30	25	22	14	10	3	16	36	46	49	65
975	976	75	2	18	81	52	14	17	1	1	12	4	4	64	23	23	18	12	8	5	2	10	21	26	28	38
1119	1233	75	2	25	69	28	21	15	2	2	17	7	7	63	23	23	20	18	12	8	3	4	30	38	40	44
1411	1465	75	3	32	112	110	27	25	3	3	22	8	8	92	31	30	24	23	15	10	4	24	37	48	51	75
1103	1258	76	3	26	131	129	22	27	2	2	19	6	6	95	31	31	24	18	12	8	3	30	30	39	41	71
1468	1544	76	3	34	149	126	29	33	3	3	24	9	9	95	34	34	28	24	17	10	4	31	41	52	54	85
1028	1165	76	2	23	128	118	19	27	2	2	17	5	5	91	31	31	24	16	11	7	3	26	27	35	37	63
1146	1325	76	2	28	81	39	24	18	2	2	19	8	8	69	25	25	21	20	13	9	3	8	33	42	44	52
1239	1435	76	3	31	91	48	26	20	3	3	21	8	8	71	27	27	23	22	15	9	3	9	37	47	49	58
1065	1255	76	2	26	104	73	22	22	2	2	17	6	6	75	27	27	22	18	12	8	3	15	30	39	41	56
1091	1333	76	3	29	109	82	24	23	2	2	20	7	6	84	29	29	24	20	13	9	3	17	33	42	45	62
1240	1393	76	3	31	109	86	26	24	3	2	21	7	8	87	31	30	24	22	13	9	3	20	35	45	47	67
1196	1496	76	3	33	113	79	28	25	3	3	23	8	8	83	31	31	26	23	15	10	3	17	39	49	52	69
1308	1207	76	2	25	112	93	20	24	2	2	17	6	6	82	29	29	23	17	11	7	3	22	29	37	39	60
1281	1323	76	3	28	127	118	24	27	2	2	21	6	6	97	32	33	25	20	13	9	3	26	32	42	44	70
1267	1335	76	3	28	112	81	24	23	2	2	19	7	7	80	29	29	24	20	13	9	3	17	33	42	45	62
1412	1513	76	3	34	130	126	29	29	3	3	25	8	8	100	34	34	28	24	16	10	4	28	39	50	53	80
855	1135	76	2	23	90	57	18	19	2	2	15	5	5	70	25	25	21	16	10	7	3	11	26	33	35	47
1424	1523	76	3	34	165	167	29	36	3	3	25	8	8	116	39	38	29	24	16	10	4	43	39	50	53	96
1353	1489	76	3	34	117	72	29	26	3	3	23	8	8	83	32	31	26	24	15	10	3	17	38	49	52	68
1094	1561	76	3	35	108	68	30	24	3	3	24	9	8	79	30	30	25	25	16	11	4	14	41	52	55	69
1216	1464	76	3	33	130	150	28	29	3	3	24	8	8	110	35	35	27	23	15	10	4	33	37	48	51	84
1008	1204	76	2	24	134	126	20	28	2	2	18	6	6	94	32	32	25	17	11	7	3	30	29	36	39	68
1320	1534	76	3	35	113	82	30	25	3	3	24	9	8	86	31	31	26	24	16	11	4	18	40	51	54	72
1140	1373	76	3	30	121	81	25	27	3	3	21	7	7	84	32	31	26	21	13	9	3	18	34	44	46	65
1164	1251	76	2	26	131	116	22	28	2	2	20	6	6	95	33	33	25	18	12	8	3	27	30	38	41	68
1173	1493	76	3	33	112	81	28	25	3	3	23	8	8	85	31	31	26	23	15	10	3	17	39	49	52	69
1066	1130	76	2	22	99	62	18	21	1	2	14	5	5	69	25	25	21	16	10	7	3	13	26	33	35	48
818	1050	76	2	20	88	58	16	18	1	1	14	4	4	71	25	25	20	14	9	6	2	12	23	30	32	44
1342	1486	77	3	33	123	120	28	27	3	3	24	8	8	99	33	33	27	23	15	10	4	26	38	49	52	78
1147	1310	77	2	28	84	56	23	18	2	2	19	8	8	73	26	26	22	20	13	8	3	12	32	41	44	55
1252	1363	77	3	29	115	115	25	25	2	2	21	7	7	94	32	31	24	21	13	9	3	25	34	43	46	71
1257	1464	77	3	33	112	95	28	25	3	3	22	8	8	88	31	30	25	23	15	10	4	21	37	48	51	72
1167	1487	77	3	33	100	47	28	22	3	3	22	8	8	73	29	28	24	23	15	10	4	10	38	49	52	62
1250	1415	77	3	31	118	114	26	26	3	3	23	8	8	96	33	32	26	22	14	9	3	25	36	46	48	74
872	1137	77	2	23	90	48	19	19	2	2	15	5	5	70	25	25	21	16	10	7	3	10	26	33	36	46
1076	1395	77	2	30	139	130	25	29	3	3	23	7	7	100	33	33	28	21	14	9	3	28	35	45	48	75
1136	1371	77	3	30	101	65	25	22	2	2	21	7	7	80	29	29	24	21	13	9	3	13	34	44	46	60
1250	1355	77	2	29	113	123	24	25	3	3	22	8	8	95	31	31	25	20	14	9	3	26	34	43	46	72
1709	1579	77	3	36	144	153	31	32	3	3	26	9	8	111	37	36	28	25	16	11	4	36	41	53	56	92
654	1010	77	2	19	70	46	15	15	1	1	12	4	4	63	21	21	18	13	9	6	2	8	22	28	30	37
1042	1574	77	3	36	117	91	31	26	3	4	27	9	9	92	33	33	30	25	16	11	3	19	41	53	56	74
1115	1457	77	3	32	112	86	27	25	3	3	22	8	9	82	30	30	25	22	15	10	3	19	37	48	50	69
1160	1178	77	2	24	131	113	20	28	2	2	16	5	5	88	30	30	23	17	11	7	3	27	28	35	37	65
907	1054	77	2	20	105	71	16	22	1	1	14	4	4	75	28	27	21	14	9	6	2	17	23	30	32	48
1454	1519	78	3	34	123	121	29	27	3	3	25	8	8	100	33	33	27	24	15	10	4	25	39	50	53	79
1092	1064	78	2	21	163	143	17	34	2	2	16	4	4	106	39	38	26	14	9	6	2	38	24	30	32	70
1207	1675	78	3	39	115	110	33	25	4	4	28	10	10	98	33	33	28	27	18	12	4	22	45	57	60	83
1331	1488	78	3	33	117	99	28	26	3	3	24	7	7	94	32	32	26	23	15	10	4	21	38	49	52	73
1208	1387	78	3	30	120	106	26	26	3	3	22	7	7	93	32	32	26	21	14	9	3	23	35	44	47	70
1290	1228	78	2	25	134	120	21	28	2	2	18	5	5	93	32	31	24	18	12	8	3	28	29	37	40	68
1127	1434	78	3	32	140	126	27	31	3	3	23	8	7	99	35	34	27	22	14	10	3	30	36	47	49	79
1025	1237	78	2	26	123	92	22	26	2	2	19	6	6	86	31	31	25	18	11	8	3	22	30	38	40	62
1064	1185	78	2	24	109	103	20	23	2	2	18	5	5	87	29	29	23	17	11	7	3	21	28	36	38	59
1082	1350	78	3	29	129	112	25	27	3	3	21	6	6	96	33	33	26	20	13	9	3	24	33	43	45	70
1020	1383	78	3	30	88	47	25	19	2	2	20	8	7	71	26	26	23	21	14	9	3	8	35	44	47	55
1064	1402	78	3	31	92	53	26	20	2	2	21	7	7	76	27	27	23	22	14	9	3	11	35	45	48	59
1455	1548	78	3	35	135	123	30	30	3	3	26	8	8	99	35	35	29	24	16	11	4	27	41	52	55	81
1473	1658	78	3	39	128	108	33	28	4	4	28	9	9	98	35	35	30	27	17	12	4	23	44	56	60	83
1223	1305	78	3	27	104	60	23	22	2	2	18	7	6	69	27	27	22	19	13	8	3	11	32	41	43	54
880	1203	78	2	24	101	91	20	21	2	2	17	6	6	79	26	26	21	17	12	7	3	18	29	36	39	56
874	1098	78	2	21	85	57	17	18	1	1	14	5	5	70	24	24	19	15	10	6	3	11	25	32	34	44
1222	1179	78	2	24	124	74	20	26	2	2	17	5	5	80	30	31	24	17	11	7	3	17	28	35	37	55
943	1071	78	2	21	104	82	17	22	2	2	15	5	5	79	28	28	21	15	9	6	2	18	24	31	33	50
1504	1489	78	3	33	102	52	28	22	3	3	22	8	8	74	29	29	24	23	15	10	4	11	38	49	52	63
956	1343	78	2	29	98	58	25	22	2	2	20	7	7	78	29	29	24	20	13	9	3	13	33	43	45	58
1227	1506	78	3	34	120	113	29	26	3	3	25	8	8	101	34	33	28	24	15	10	4	23	39	50	53	76
1042	1137	78	2	23	136	117	19	29	2	2	17	5	5	91	32	32	24	16	10	7	2	30	26	34	36	65
1023	1464	79	3	33	121	91	28	27	3	3	23	8	8	90	32	32	27	23	14	10	3	21	37	48	51	72
985	1289	79	2	27	99	73	23	22	2	2	19	7	7	79	28	28	23	19	12	8	3	16	31	40	43	59
1079	1141	79	2	23	141	149	19	30	2	2	18	5	5	103	34	34	25	16	11	7	3	36	26	34	36	72
1062	1301	79	2	27	143	120	23	30	2	2	20	7	6	93	33	34	25	19	13	8	3	30	32	41	43	73
960	1061	79	2	20	122	111	17	26	2	2	16	4	4	90	31	31	23	14	9	6	2	24	24	30	32	56
1186	1377	79	3	30	139	123	25	31	3	2	21	7	7	96	33	33	26	21	14	9	3	31	34	44	47	78
1189	1469	79	3	32	100	79	28	22	3	3	24	8	7	87	30	30	26	23	15	10	4	14	38	48	51	65
1025	1199	79	2	24	122	115	20	26	2	2	17	6	5	89	30	30	23	17	11	7	3	26	28	36	38	64
1196	1411	79	3	31	109	69	26	24	3	3	22	7	7	81	31	31	25	22	14	9	3	15	36	46	48	64
1101	1289	79	2	27	106	84	23	23	2	2	20	6	6	83	29	29	24	19	13	8	3	17	32	40	43	59
1269	1529	79	3	35	131	148	30	29	4	3	26	8	7	115	37	35	27	24	15	11	4	30	40	51	54	84
1096	1173	79	2	23	128	110	19	27	2	2	17	5	5	88	31	30	23	16	11	7	3	25	27	35	37	62
1032	1306	79	3	27	88	52	23	19	2	2	18	7	7	70	25	25	21	19	13	8	3	10	32	41	43	53
936	1332	79	3	28	158	157	24	33	2	3	21	7	7	106	35	35	27	20	13	9	3	40	33	42	45	85
1117	1495	79	3	34	104	70	29	23	3	3	23	8	7	83	30	27	25	23	15	10	4	14	38	49	52	66
1363	1309	79	3	28	128	99	23	27	2	2	20	6	6	88	31	32	25	20	13	8	3	24	32	41	44	67
1155	1298	80	3	27	84	57	23	19	2	2	19	6	6	78	26	26	22	19	13	8	3	11	32	40	43	54
974	1188	80	2	24	111	67	20	23	2	2	17	6	5	74	28	28	23	17	11	7	3	14	28	36	38	52
1130	1198	80	2	24	110	97	20	23	2	2	17	5	5	82	28	28	23	17	12	7	3	20	28	36	38	58
1009	1252	80	2	26	110	112	21	23	2	2	19	6	6	92	29	29	24	18	12	8	3	22	30	38	41	63
1321	1596	80	3	36	107	88	31	23	3	3	24	9	9	86	30	30	25	25	17	11	4	18	42	54	57	75
1195	1348	80	3	29	161	142	24	34	3	2	20	7	7	102	35	35	25	20	14	9	3	39	34	43	45	84
1034	1349	80	3	29	142	120	24	30	2	2	20	7	7	93	32	32	26	20	14	9	3	28	34	43	45	74
1081	1361	80	2	29	127	111	25	27	3	3	22	7	7	93	31	31	27	20	14	9	3	23	34	44	46	69
971	1085	80	2	21	75	38	17	17	1	1	14	5	5	65	23	23	19	15	10	6	2	8	24	31	33	41
1312	1403	81	3	31	115	82	26	24	3	3	22	6	7	85	30	31	26	21	14	9	3	16	35	45	48	64
1114	1200	81	2	24	121	116	20	26	2	2	17	6	6	88	30	29	23	17	11	7	3	27	28	36	38	65
1037	1204	81	2	25	118	85	20	25	2	2	17	6	6	80	29	29	23	17	11	7	3	19	29	36	39	58
1333	1315	81	2	28	139	95	24	29	2	2	19	7	6	86	32	32	25	20	13	9	3	25	32	41	44	68
1118	1115	81	2	22	106	90	18	22	2	2	16	5	5	81	28	28	22	15	10	7	3	20	25	32	35	54
1054	1485	81	2	33	88	27	28	19	3	3	25	9	8	68	29	29	26	23	16	10	3	4	39	49	52	56
984	1136	81	2	22	112	95	18	24	2	2	16	5	5	82	28	28	23	16	11	7	3	20	26	33	36	55
1280	1302	81	2	28	103	76	23	23	2	2	19	6	6	80	28	28	23	19	13	8	3	16	32	41	43	59
1239	1453	81	3	32	116	95	27	26	3	3	21	9	8	85	31	31	25	22	15	10	3	22	37	47	50	72
1034	1130	81	2	22	130	101	18	27	2	2	16	5	5	86	31	31	23	16	10	7	3	24	26	33	35	59
1091	1090	81	2	21	109	100	17	23	2	2	15	5	5	83	28	28	21	15	10	6	3	22	25	31	33	55
1278	1502	81	3	34	106	82	29	23	3	3	23	9	9	84	30	30	25	23	15	10	3	17	39	50	52	70
1316	1482	81	3	33	136	121	28	30	3	3	23	8	8	99	35	35	27	23	15	10	4	30	38	49	52	81
1127	1344	81	2	29	101	70	24	22	2	2	19	7	7	76	28	28	23	20	13	9	3	15	33	43	45	60
1034	1337	82	3	28	117	123	24	26	2	2	20	7	7	91	30	30	24	20	14	9	3	28	33	42	45	73
1139	1361	82	3	29	119	111	25	26	2	2	21	7	7	91	31	31	25	20	14	9	3	25	34	43	46	71
840	1249	82	2	26	90	56	22	20	2	2	18	6	6	74	26	26	22	18	12	8	3	11	30	39	41	52
980	1244	82	2	26	133	92	22	28	2	2	18	6	5	85	32	32	25	18	12	8	3	22	30	38	41	62
1123	1228	82	2	25	127	143	21	27	2	2	19	6	6	101	32	32	25	18	12	8	3	30	29	37	40	70
815	1082	82	2	21	103	91	17	22	2	2	15	4	4	81	27	27	21	14	10	6	2	17	24	31	33	50
950	1232	82	2	25	134	133	21	28	2	2	18	6	6	94	30	31	25	17	12	8	3	30	30	38	40	70
978	1227	82	2	25	93	67	21	21	2	2	17	6	6	75	27	26	22	18	12	8	3	14	29	38	40	54
841	982	82	2	18	70	33	14	15	1	1	11	4	4	59	20	20	17	12	9	5	2	4	21	27	28	33
1269	1512	82	3	34	141	137	29	31	3	3	24	8	8	103	34	35	28	24	16	10	4	32	39	50	53	84
1120	1180	83	2	24	164	150	19	35	2	2	17	5	5	103	35	35	25	17	11	7	3	41	28	35	38	79
1016	1344	83	3	28	83	37	24	18	2	2	19	7	7	66	25	24	21	20	14	9	3	6	33	43	45	51
1235	1355	83	2	29	134	122	25	30	3	3	22	7	6	99	35	35	27	20	13	9	3	28	34	43	46	73
1131	1219	83	2	25	114	104	21	24	2	2	18	6	6	87	30	30	24	17	12	8	3	22	29	37	39	62
1216	1401	83	3	31	110	84	26	24	3	3	22	7	7	87	31	31	26	22	14	9	3	18	35	45	48	66
843	1053	85	2	20	95	79	16	20	1	1	13	4	4	74	25	25	20	14	9	6	2	15	23	30	32	47
976	1043	85	2	20	110	111	16	23	1	1	15	4	4	88	29	29	22	14	9	6	2	24	23	29	31	55
910	1110	85	2	22	108	78	18	23	2	2	15	5	5	75	27	27	22	15	10	7	3	17	25	32	34	51
1108	1378	85	3	30	103	94	25	23	3	2	21	7	7	86	30	30	24	21	14	9	3	19	35	44	47	65
1050	1342	85	2	29	102	83	24	23	2	2	20	7	7	82	29	29	24	20	14	9	3	16	33	43	45	61
1191	1190	85	2	24	103	73	20	22	2	2	17	5	5	77	27	27	22	17	11	7	3	14	28	36	38	52
867	1108	86	2	22	115	96	18	24	2	2	16	5	4	82	29	29	22	15	10	7	3	20	25	32	34	54
1029	1325	90	2	28	120	112	24	26	3	3	21	6	6	95	32	32	26	20	13	9	3	24	33	42	44	68
